clusterId	category	synthetic	resolvedType	clusterCount	clusterDesc
558	SIMPLE	false	DUP	1	DUP
559	INCOMPLETE	false	INF	1	INF
560	SIMPLE	false	DUP	1	DUP
561	INCOMPLETE	false	INF	1	INF
562	INCOMPLETE	false	INF	1	INF
563	SIMPLE	false	DUP	1	DUP
564	SIMPLE	false	DUP	1	DUP
565	INCOMPLETE	false	INF	1	INF
566	INCOMPLETE	false	PAIR_OTHER	2	DUP=1_INF=1
567	INCOMPLETE	false	INF	1	INF
568	INCOMPLETE	false	PAIR_OTHER	2	BND=2
569	INCOMPLETE	false	INF	1	INF
571	INCOMPLETE	false	PAIR_OTHER	2	INF=2
572	SIMPLE	false	DUP	1	DUP
574	SIMPLE	false	DUP	1	DUP
575	INCOMPLETE	false	INF	1	INF
576	INCOMPLETE	false	INF	1	INF
577	COMPLEX	false	COMPLEX	4	DUP=2_INF=2
581	COMPLEX	false	COMPLEX	5	BND=2_INV=3
582	SIMPLE	false	DUP	1	DUP
583	SIMPLE	false	DUP	1	DUP
584	SIMPLE	false	DUP	1	DUP
585	INCOMPLETE	false	INF	1	INF
586	SIMPLE	false	DUP	1	DUP
587	SIMPLE	false	DUP	1	DUP
588	INCOMPLETE	false	PAIR_OTHER	2	DUP=1_INF=1
590	INCOMPLETE	false	INF	1	INF
591	COMPLEX	false	COMPLEX	3	INF=3
593	SIMPLE	false	DUP	1	DUP
594	COMPLEX	false	COMPLEX	4	DUP=1_INF=1_INV=2
595	SIMPLE	false	DUP	1	DUP
596	SIMPLE	false	DUP	1	DUP
597	SIMPLE	false	DUP	1	DUP
598	SIMPLE	false	DUP	1	DUP
600	SIMPLE	false	DUP	1	DUP
601	INCOMPLETE	false	PAIR_OTHER	2	INF=1_INV=1
602	SIMPLE	false	DUP	1	DUP
603	SIMPLE	false	DUP	1	DUP
604	INCOMPLETE	false	INF	1	INF
605	INCOMPLETE	false	INV	1	INV
606	INCOMPLETE	false	PAIR_OTHER	2	INF=2
607	INCOMPLETE	false	INF	1	INF
609	SIMPLE	false	DUP	1	DUP
610	SIMPLE	false	DUP	1	DUP
612	COMPLEX	false	COMPLEX	3	DEL=1_INF=1_INV=1
613	INCOMPLETE	false	INF	1	INF
614	SIMPLE	false	DUP	1	DUP
615	SIMPLE	false	DUP	1	DUP
616	INCOMPLETE	false	PAIR_OTHER	2	DUP=1_INF=1
617	SIMPLE	false	DUP	1	DUP
618	SIMPLE	false	DUP	1	DUP
619	SIMPLE	false	DUP	1	DUP
620	SIMPLE	false	DUP	1	DUP
621	SIMPLE	false	DUP	1	DUP
622	SIMPLE	false	DUP	1	DUP
623	SIMPLE	false	DUP	1	DUP
624	INCOMPLETE	false	PAIR_OTHER	2	BND=1_INF=1
625	INCOMPLETE	false	INF	1	INF
626	SIMPLE	false	DUP	1	DUP
627	SIMPLE	false	DUP	1	DUP
628	INCOMPLETE	false	PAIR_OTHER	2	DUP=1_INF=1
629	INCOMPLETE	false	INF	1	INF
630	INCOMPLETE	false	PAIR_OTHER	2	DUP=1_INF=1
631	INCOMPLETE	false	INF	1	INF
632	INCOMPLETE	false	INF	1	INF
633	INCOMPLETE	false	PAIR_OTHER	2	BND=1_INF=1
634	SIMPLE	false	DUP	1	DUP
635	INCOMPLETE	false	INF	1	INF
636	INCOMPLETE	false	PAIR_OTHER	2	INF=2
637	SIMPLE	false	DUP	1	DUP
639	SIMPLE	false	DUP	1	DUP
640	SIMPLE	false	DUP	1	DUP
641	INCOMPLETE	false	INF	1	INF
642	SIMPLE	false	DUP	1	DUP
643	COMPLEX	false	COMPLEX	3	INF=3
646	SIMPLE	false	DUP	1	DUP
647	INCOMPLETE	false	INF	1	INF
648	SIMPLE	false	DUP	1	DUP
649	INCOMPLETE	false	INV	1	INV
650	INCOMPLETE	false	INF	1	INF
651	COMPLEX	false	COMPLEX	7	BND=5_DEL=1_INV=1
652	INCOMPLETE	false	INF	1	INF
653	SIMPLE	false	DUP	1	DUP
654	INCOMPLETE	false	INF	1	INF
655	INCOMPLETE	false	INF	1	INF
656	INCOMPLETE	false	INF	1	INF
658	INCOMPLETE	false	PAIR_OTHER	2	INF=2
659	INCOMPLETE	false	INF	1	INF
660	SIMPLE	false	DUP	1	DUP
661	SIMPLE	false	DUP	1	DUP
662	SIMPLE	false	DUP	1	DUP
663	SIMPLE	false	DUP	1	DUP
664	INCOMPLETE	false	INF	1	INF
665	INCOMPLETE	false	PAIR_OTHER	2	INF=2
667	INCOMPLETE	false	INF	1	INF
668	INCOMPLETE	false	INF	1	INF
669	SIMPLE	false	DUP	1	DUP
670	SIMPLE	false	DUP	1	DUP
671	INCOMPLETE	false	INF	1	INF
672	SIMPLE	false	DUP	1	DUP
673	INCOMPLETE	false	INF	1	INF
674	INCOMPLETE	false	INF	1	INF
675	SIMPLE	false	DUP	1	DUP
676	INCOMPLETE	false	PAIR_OTHER	2	DUP=1_INF=1
677	INCOMPLETE	false	INF	1	INF
678	INCOMPLETE	false	PAIR_OTHER	2	DUP=1_INF=1
679	SIMPLE	false	DUP	1	DUP
680	SIMPLE	false	DUP	1	DUP
681	INCOMPLETE	false	PAIR_OTHER	2	DUP=1_INF=1
682	SIMPLE	false	DUP	1	DUP
683	SIMPLE	false	DUP	1	DUP
684	INCOMPLETE	false	PAIR_OTHER	2	INF=1_INV=1
685	SIMPLE	false	DUP	1	DUP
687	SIMPLE	false	DUP	1	DUP
688	INCOMPLETE	false	INF	1	INF
689	SIMPLE	false	DUP	1	DUP
690	SIMPLE	false	DUP	1	DUP
691	SIMPLE	false	DUP	1	DUP
692	SIMPLE	false	DUP	1	DUP
693	INCOMPLETE	false	PAIR_OTHER	2	DUP=1_INF=1
694	INCOMPLETE	false	INF	1	INF
695	SIMPLE	false	DUP	1	DUP
696	INCOMPLETE	false	INF	1	INF
697	INCOMPLETE	false	INF	1	INF
698	SIMPLE	false	DUP	1	DUP
699	SIMPLE	false	DUP	1	DUP
700	SIMPLE	false	DUP	1	DUP
701	SIMPLE	false	DUP	1	DUP
702	COMPLEX	false	COMPLEX	4	DEL=1_DUP=1_INV=2
703	COMPLEX	false	COMPLEX	5	BND=3_INF=2
705	SIMPLE	false	DUP	1	DUP
707	INCOMPLETE	false	INF	1	INF
708	INCOMPLETE	false	INF	1	INF
709	INCOMPLETE	false	INF	1	INF
710	INCOMPLETE	false	INF	1	INF
711	INCOMPLETE	false	PAIR_OTHER	2	DUP=1_INF=1
712	SIMPLE	false	DUP	1	DUP
713	SIMPLE	false	DUP	1	DUP
714	INCOMPLETE	false	PAIR_OTHER	2	DUP=1_INF=1
716	INCOMPLETE	false	INF	1	INF
717	INCOMPLETE	false	PAIR_OTHER	2	DUP=1_INF=1
718	SIMPLE	false	DUP	1	DUP
719	SIMPLE	false	DUP	1	DUP
720	INCOMPLETE	false	PAIR_OTHER	2	INF=1_INV=1
722	SIMPLE	false	DUP	1	DUP
723	INCOMPLETE	false	PAIR_OTHER	2	DUP=1_INF=1
724	SIMPLE	false	DUP	1	DUP
725	INCOMPLETE	false	INF	1	INF
726	INCOMPLETE	false	INF	1	INF
727	SIMPLE	false	DUP	1	DUP
728	INCOMPLETE	false	INF	1	INF
729	SIMPLE	false	DUP	1	DUP
730	SIMPLE	false	DUP	1	DUP
731	SIMPLE	false	DUP	1	DUP
732	INCOMPLETE	false	INF	1	INF
733	INCOMPLETE	false	INF	1	INF
734	INCOMPLETE	false	INF	1	INF
735	INCOMPLETE	false	INF	1	INF
736	INCOMPLETE	false	INF	1	INF
737	SIMPLE	false	DUP	1	DUP
738	SIMPLE	false	DUP	1	DUP
739	INCOMPLETE	false	PAIR_OTHER	2	DUP=1_INF=1
740	INCOMPLETE	false	INF	1	INF
742	SIMPLE	false	DUP	1	DUP
743	SIMPLE	false	DUP	1	DUP
745	SIMPLE	true	DUP	2	DUP=2
746	SIMPLE	false	DUP	1	DUP
747	SIMPLE	false	DUP	1	DUP
748	INCOMPLETE	false	INF	1	INF
749	SIMPLE	false	DEL	1	DEL
750	SIMPLE	false	DUP	1	DUP
751	SIMPLE	false	DUP	1	DUP
752	SIMPLE	false	DUP	1	DUP
753	SIMPLE	false	DUP	1	DUP
754	INCOMPLETE	false	PAIR_OTHER	2	INF=2
755	SIMPLE	false	DUP	1	DUP
757	INCOMPLETE	false	INF	1	INF
758	SIMPLE	false	DUP	1	DUP
759	INCOMPLETE	false	PAIR_OTHER	2	INF=2
760	SIMPLE	false	DUP	1	DUP
762	SIMPLE	false	DUP	1	DUP
763	SIMPLE	false	DUP	1	DUP
764	SIMPLE	false	DUP	1	DUP
765	SIMPLE	false	DEL	1	DEL
766	SIMPLE	false	DUP	1	DUP
767	INCOMPLETE	false	PAIR_OTHER	2	DUP=1_INF=1
768	INCOMPLETE	false	INF	1	INF
770	INCOMPLETE	false	INF	1	INF
772	SIMPLE	false	DUP	1	DUP
773	SIMPLE	false	DUP	1	DUP
774	INCOMPLETE	false	PAIR_OTHER	2	DUP=1_INF=1
775	SIMPLE	false	DUP	1	DUP
776	SIMPLE	false	DUP	1	DUP
777	SIMPLE	false	DUP	1	DUP
778	INCOMPLETE	false	PAIR_OTHER	2	DUP=1_INF=1
779	SIMPLE	false	DUP	1	DUP
780	SIMPLE	false	DUP	1	DUP
781	SIMPLE	false	DUP	1	DUP
782	SIMPLE	false	DEL	1	DEL
783	SIMPLE	false	DUP	1	DUP
784	INCOMPLETE	false	INF	1	INF
785	SIMPLE	false	DUP	1	DUP
786	SIMPLE	false	DUP	1	DUP
787	SIMPLE	false	DUP	1	DUP
788	INCOMPLETE	false	INF	1	INF
789	SIMPLE	false	DUP	1	DUP
791	INCOMPLETE	false	PAIR_OTHER	2	DUP=1_INF=1
792	SIMPLE	false	DEL	1	DEL
793	INCOMPLETE	false	INF	1	INF
794	SIMPLE	false	DUP	1	DUP
795	INCOMPLETE	false	INF	1	INF
796	SIMPLE	false	DUP	1	DUP
797	SIMPLE	false	DUP	1	DUP
800	SIMPLE	false	DUP	1	DUP
801	INCOMPLETE	false	INF	1	INF
802	SIMPLE	false	DUP	1	DUP
803	INCOMPLETE	false	INF	1	INF
804	INCOMPLETE	false	PAIR_OTHER	2	DUP=1_INF=1
805	SIMPLE	false	DUP	1	DUP
806	SIMPLE	false	DUP	1	DUP
808	COMPLEX	false	COMPLEX	4	DUP=1_INF=3
810	INCOMPLETE	false	INF	1	INF
811	INCOMPLETE	false	INF	1	INF
813	COMPLEX	false	COMPLEX	4	DUP=1_INF=3
817	SIMPLE	false	DUP	1	DUP
818	SIMPLE	true	DUP	2	DEL=1_DUP=1
819	INCOMPLETE	false	PAIR_OTHER	2	DUP=1_INF=1
820	INCOMPLETE	false	INF	1	INF
821	INCOMPLETE	false	PAIR_OTHER	2	DUP=1_INF=1
822	INCOMPLETE	false	INF	1	INF
823	SIMPLE	false	DUP	1	DUP
824	INCOMPLETE	false	INF	1	INF
825	INCOMPLETE	false	PAIR_OTHER	2	DUP=1_INF=1
826	INCOMPLETE	false	INF	1	INF
827	SIMPLE	false	DUP	1	DUP
828	INCOMPLETE	false	INF	1	INF
829	INCOMPLETE	false	INF	1	INF
831	INCOMPLETE	false	PAIR_OTHER	2	DUP=1_INF=1
832	INCOMPLETE	false	INF	1	INF
833	INCOMPLETE	false	INF	1	INF
834	INCOMPLETE	false	PAIR_OTHER	2	DUP=1_INF=1
835	INCOMPLETE	false	PAIR_OTHER	2	INF=2
836	SIMPLE	false	DUP	1	DUP
838	SIMPLE	false	DUP	1	DUP
839	SIMPLE	false	DUP	1	DUP
840	SIMPLE	false	DUP	1	DUP
841	INCOMPLETE	false	PAIR_OTHER	2	INF=2
842	SIMPLE	false	DEL	1	DEL
843	SIMPLE	false	DUP	1	DUP
845	SIMPLE	false	DUP	1	DUP
846	INCOMPLETE	false	PAIR_OTHER	2	INF=2
847	SIMPLE	false	DUP	1	DUP
849	INCOMPLETE	false	INF	1	INF
850	INCOMPLETE	false	INF	1	INF
851	INCOMPLETE	false	INF	1	INF
852	SIMPLE	false	DUP	1	DUP
853	SIMPLE	false	DUP	1	DUP
854	INCOMPLETE	false	INF	1	INF
855	SIMPLE	false	DUP	1	DUP
856	SIMPLE	false	DUP	1	DUP
857	INCOMPLETE	false	INF	1	INF
858	INCOMPLETE	false	PAIR_OTHER	2	INF=2
859	SIMPLE	false	DUP	1	DUP
861	INCOMPLETE	false	INF	1	INF
862	INCOMPLETE	false	INF	1	INF
863	SIMPLE	false	DUP	1	DUP
864	INCOMPLETE	false	PAIR_OTHER	2	DUP=1_INF=1
865	INCOMPLETE	false	INF	1	INF
866	SIMPLE	false	DUP	1	DUP
869	COMPLEX	false	COMPLEX	6	DUP=3_INF=3
872	INCOMPLETE	false	INF	1	INF
873	SIMPLE	false	DUP	1	DUP
874	SIMPLE	false	DUP	1	DUP
875	INCOMPLETE	false	INF	1	INF
876	INCOMPLETE	false	INF	1	INF
877	INCOMPLETE	false	INF	1	INF
878	INCOMPLETE	false	INF	1	INF
879	COMPLEX	false	COMPLEX	3	DUP=1_INF=1_INV=1
880	INCOMPLETE	false	PAIR_OTHER	2	INF=2
881	SIMPLE	false	DUP	1	DUP
883	SIMPLE	false	DUP	1	DUP
884	INCOMPLETE	false	INF	1	INF
885	INCOMPLETE	false	INF	1	INF
886	INCOMPLETE	false	PAIR_OTHER	2	DUP=1_INF=1
887	SIMPLE	false	DUP	1	DUP
888	SIMPLE	false	DEL	1	DEL
889	SIMPLE	false	DUP	1	DUP
890	INCOMPLETE	false	INF	1	INF
891	SIMPLE	false	DUP	1	DUP
892	INCOMPLETE	false	INF	1	INF
893	INCOMPLETE	false	PAIR_OTHER	2	INF=2
895	INCOMPLETE	false	INF	1	INF
896	INCOMPLETE	false	INF	1	INF
897	SIMPLE	false	DUP	1	DUP
898	SIMPLE	false	DUP	1	DUP
900	SIMPLE	false	DUP	1	DUP
901	INCOMPLETE	false	INF	1	INF
902	INCOMPLETE	false	PAIR_OTHER	2	INF=2
903	SIMPLE	false	DUP	1	DUP
904	SIMPLE	false	DEL	1	DEL
905	SIMPLE	false	DUP	1	DUP
906	INCOMPLETE	false	INF	1	INF
907	INCOMPLETE	false	INF	1	INF
908	SIMPLE	false	DUP	1	DUP
909	SIMPLE	false	DUP	1	DUP
910	SIMPLE	false	DUP	1	DUP
911	SIMPLE	true	DUP	2	INV=2
912	INCOMPLETE	false	INF	1	INF
913	INCOMPLETE	false	INF	1	INF
914	INCOMPLETE	false	INF	1	INF
915	SIMPLE	false	SGL_PAIR_INS	2	INF=1_SGL=1
916	SIMPLE	false	DUP	1	DUP
917	INCOMPLETE	false	INF	1	INF
918	SIMPLE	false	DUP	1	DUP
919	SIMPLE	false	DUP	1	DUP
920	SIMPLE	false	DUP	1	DUP
921	SIMPLE	false	DUP	1	DUP
922	INCOMPLETE	false	PAIR_OTHER	2	INF=2
924	SIMPLE	false	DUP	1	DUP
925	INCOMPLETE	false	INF	1	INF
926	COMPLEX	false	COMPLEX	3	DUP=1_INF=2
928	SIMPLE	false	DUP	1	DUP
929	SIMPLE	false	DUP	1	DUP
930	SIMPLE	false	DUP	1	DUP
931	INCOMPLETE	false	INF	1	INF
932	INCOMPLETE	false	PAIR_OTHER	2	INF=2
934	SIMPLE	false	DUP	1	DUP
935	INCOMPLETE	false	INF	1	INF
936	SIMPLE	false	DUP	1	DUP
937	SIMPLE	false	DUP	1	DUP
938	COMPLEX	false	COMPLEX	3	BND=1_DUP=1_INF=1
939	INCOMPLETE	false	INF	1	INF
940	SIMPLE	false	DUP	1	DUP
941	SIMPLE	false	DUP	1	DUP
942	SIMPLE	false	DEL	1	DEL
943	INCOMPLETE	false	INF	1	INF
944	SIMPLE	false	DUP	1	DUP
945	INCOMPLETE	false	PAIR_OTHER	2	DUP=1_INF=1
946	INCOMPLETE	false	INF	1	INF
947	SIMPLE	false	DUP	1	DUP
948	SIMPLE	false	DUP	1	DUP
949	INCOMPLETE	false	INF	1	INF
950	SIMPLE	false	DUP	1	DUP
951	INCOMPLETE	false	INF	1	INF
952	SIMPLE	false	DUP	1	DUP
953	SIMPLE	false	DUP	1	DUP
954	SIMPLE	false	DUP	1	DUP
956	INCOMPLETE	false	INF	1	INF
957	INCOMPLETE	false	INF	1	INF
958	DOUBLE_MINUTE	false	DOUBLE_MINUTE	2	INV=1_SGL=1
959	SIMPLE	false	DUP	1	DUP
961	INCOMPLETE	false	INF	1	INF
962	INCOMPLETE	false	PAIR_OTHER	2	INF=2
964	INCOMPLETE	false	INF	1	INF
965	SIMPLE	false	DUP	1	DUP
967	SIMPLE	false	DUP	1	DUP
969	SIMPLE	false	DUP	1	DUP
970	SIMPLE	false	DEL	1	DEL
971	INCOMPLETE	false	PAIR_OTHER	2	DUP=1_INF=1
972	SIMPLE	false	DUP	1	DUP
973	SIMPLE	false	DEL	1	DEL
974	INCOMPLETE	false	PAIR_OTHER	2	DUP=1_INF=1
975	SIMPLE	false	DUP	1	DUP
978	INCOMPLETE	false	INF	1	INF
979	INCOMPLETE	false	PAIR_OTHER	2	BND=1_INF=1
980	INCOMPLETE	false	INF	1	INF
981	INCOMPLETE	false	INF	1	INF
982	INCOMPLETE	false	INF	1	INF
983	SIMPLE	false	DUP	1	DUP
984	INCOMPLETE	false	INF	1	INF
985	INCOMPLETE	false	INF	1	INF
986	INCOMPLETE	false	INF	1	INF
988	SIMPLE	false	DUP	1	DUP
991	COMPLEX	false	COMPLEX	6	DEL=1_DUP=1_INF=2_INV=2
990	INCOMPLETE	false	INF	1	INF
992	SIMPLE	false	DUP	1	DUP
993	SIMPLE	false	DUP	1	DUP
994	SIMPLE	false	DUP	1	DUP
995	SIMPLE	false	SGL_PAIR_INS	2	INF=1_SGL=1
996	INCOMPLETE	false	INF	1	INF
998	INCOMPLETE	false	PAIR_OTHER	2	INF=2
999	SIMPLE	false	DUP	1	DUP
1001	SIMPLE	false	DUP	1	DUP
1002	SIMPLE	false	DUP	1	DUP
1003	INCOMPLETE	false	INF	1	INF
1004	INCOMPLETE	false	PAIR_OTHER	2	DUP=1_INF=1
1005	INCOMPLETE	false	INF	1	INF
1006	SIMPLE	false	DUP	1	DUP
1007	SIMPLE	false	DUP	1	DUP
1008	SIMPLE	false	SGL_PAIR_INS	2	INF=1_SGL=1
1009	INCOMPLETE	false	PAIR_OTHER	2	INF=2
1010	SIMPLE	false	DUP	1	DUP
1014	INCOMPLETE	false	PAIR_OTHER	2	DUP=1_INF=1
1015	INCOMPLETE	false	INF	1	INF
1016	SIMPLE	false	DEL	1	DEL
1017	SIMPLE	false	DUP	1	DUP
1018	SIMPLE	false	DUP	1	DUP
1019	INCOMPLETE	false	INF	1	INF
1020	SIMPLE	false	DUP	1	DUP
1021	SIMPLE	false	DUP	1	DUP
1022	INCOMPLETE	false	INF	1	INF
1023	SIMPLE	false	DUP	1	DUP
1024	INCOMPLETE	false	PAIR_OTHER	2	DUP=1_INF=1
1025	INCOMPLETE	false	INF	1	INF
1026	SIMPLE	false	DUP	1	DUP
1027	SIMPLE	false	DEL	1	DEL
1028	SIMPLE	false	DUP	1	DUP
1029	INCOMPLETE	false	INF	1	INF
1030	INCOMPLETE	false	PAIR_OTHER	2	DUP=1_INF=1
1031	SIMPLE	false	DUP	1	DUP
1032	SIMPLE	false	DUP	1	DUP
1033	SIMPLE	false	DEL	1	DEL
1034	SIMPLE	false	DUP	1	DUP
1036	SIMPLE	false	DUP	1	DUP
1038	INCOMPLETE	false	INF	1	INF
1039	COMPLEX	false	COMPLEX	3	DUP=1_INF=2
1040	SIMPLE	false	DEL	1	DEL
1042	SIMPLE	false	DUP	1	DUP
1043	SIMPLE	false	DUP	1	DUP
1037	COMPLEX	false	COMPLEX	4	DEL=1_DUP=1_INF=2
1045	SIMPLE	false	DUP	1	DUP
1046	SIMPLE	false	DUP	1	DUP
1048	INCOMPLETE	false	INF	1	INF
1049	INCOMPLETE	false	INF	1	INF
1050	COMPLEX	false	COMPLEX	3	DEL=1_INV=2
1052	SIMPLE	false	DEL	1	DEL
1054	COMPLEX	false	COMPLEX	3	DUP=1_INF=2
1055	SIMPLE	false	DUP	1	DUP
1056	SIMPLE	false	DUP	1	DUP
1057	SIMPLE	false	INS	1	INS
1058	SIMPLE	false	DUP	1	DUP
1059	INCOMPLETE	false	INF	1	INF
1060	SIMPLE	false	DUP	1	DUP
1061	SIMPLE	false	DUP	1	DUP
1062	SIMPLE	false	DUP	1	DUP
1063	INCOMPLETE	false	INF	1	INF
1064	INCOMPLETE	false	PAIR_OTHER	2	DUP=1_INF=1
1065	SIMPLE	false	DEL	1	DEL
1066	SIMPLE	false	DUP	1	DUP
1067	SIMPLE	false	DUP	1	DUP
1068	SIMPLE	false	DUP	1	DUP
1069	SIMPLE	false	DUP	1	DUP
